Timestamp,cost-per-transaction
30/11/2019,47.0675089388549
01/12/2019,42.7224657846594
02/12/2019,43.4983659263729
03/12/2019,45.7717257667715
04/12/2019,43.1867460516921
05/12/2019,43.1343234863841
06/12/2019,53.4140536308424
07/12/2019,50.0963245900911
08/12/2019,44.5458869125117
09/12/2019,42.6369854322623
10/12/2019,41.414941331393
11/12/2019,38.7312182764325
12/12/2019,43.1491637824181
13/12/2019,46.1470631003128
14/12/2019,42.2335470675045
15/12/2019,43.099548684611
16/12/2019,37.9692469134202
17/12/2019,36.705163679023
18/12/2019,44.5246170458534
19/12/2019,42.4593032989739
20/12/2019,50.9285393912032
21/12/2019,54.5694416816695
22/12/2019,45.1174690089122
23/12/2019,39.6845842405523
24/12/2019,47.5542588114732
25/12/2019,52.3447783979696
26/12/2019,40.8919855219548
27/12/2019,45.9245650612103
28/12/2019,51.1481969014049
29/12/2019,47.1261419309612
30/12/2019,44.8222139606688
31/12/2019,63.1365953390269
01/01/2020,42.5491723475771
02/01/2020,49.5736805977311
03/01/2020,53.9107284378774
04/01/2020,53.4236766613
05/01/2020,42.7441166219581
06/01/2020,51.2854004552215
07/01/2020,46.8226009280057
08/01/2020,48.8430300019678
09/01/2020,45.0900867653004
10/01/2020,54.5283533905023
11/01/2020,54.7886892998734
12/01/2020,50.1834040864354
13/01/2020,45.3896676882071
14/01/2020,50.4804035221325
15/01/2020,53.6227320285354
16/01/2020,54.8876145709407
17/01/2020,51.644896291384
18/01/2020,58.851921421606
19/01/2020,50.056922752291
20/01/2020,53.0070246546905
21/01/2020,51.9998545816502
22/01/2020,51.5887007459838
23/01/2020,51.7239595986548
24/01/2020,60.0392153120972
25/01/2020,58.0992383350351
26/01/2020,50.9483378687911
27/01/2020,47.7648977462592
28/01/2020,55.4599640721215
29/01/2020,55.8945940438906
30/01/2020,50.9536765522243
31/01/2020,58.7973400795474
01/02/2020,58.2518215268443
02/02/2020,52.7688716863485
03/02/2020,49.8561284752417
04/02/2020,51.2322154900361
05/02/2020,52.3365386658269
06/02/2020,51.6415384785938
07/02/2020,53.9642782932341
08/02/2020,61.9374694396448
09/02/2020,51.5976410189723
10/02/2020,51.2150334008625
11/02/2020,54.4473644094993
12/02/2020,54.3229361297891
13/02/2020,54.8436204448203
14/02/2020,56.6897318162039
15/02/2020,60.9148465058036
16/02/2020,56.7259918641387
17/02/2020,57.2139873633336
18/02/2020,54.18808224507
19/02/2020,48.5376591752753
20/02/2020,55.7986276879979
21/02/2020,59.2635612495899
22/02/2020,61.9243915821044
23/02/2020,52.837833991223
24/02/2020,51.4271682587918
25/02/2020,47.365384056718
26/02/2020,48.4139173509012
27/02/2020,47.2397000915007
28/02/2020,49.6798861567392
29/02/2020,61.5097699288912
01/03/2020,48.2853310434457
02/03/2020,49.7687489931233
03/03/2020,51.4939195062357
04/03/2020,53.1074931593234
05/03/2020,52.9639674437683
06/03/2020,57.5002119266035
07/03/2020,56.9351412699975
08/03/2020,43.088009974729
09/03/2020,40.367531888613
10/03/2020,41.4148440738767
11/03/2020,37.7012858874398
12/03/2020,30.1972713532277
13/03/2020,32.1144461101509
14/03/2020,36.299335502047
15/03/2020,28.6531555057772
16/03/2020,30.4589458926035
17/03/2020,30.0157174331889
18/03/2020,30.0402961431206
19/03/2020,32.5779202935299
20/03/2020,40.1550498113668
21/03/2020,47.7934498372945
22/03/2020,34.3038742331181
23/03/2020,40.5935264612312
24/03/2020,36.9165986921745
25/03/2020,46.7548124218159
26/03/2020,48.4139360584423
27/03/2020,44.877568332905
28/03/2020,50.6111416094839
30/03/2020,42.0400515117745
31/03/2020,45.2210030614672
01/04/2020,43.6242390477481
02/04/2020,43.5159150777912
03/04/2020,41.0259308138856
04/04/2020,53.3448121281878
05/04/2020,62.2562937358401
06/04/2020,40.9503429131681
07/04/2020,49.7993840083494
08/04/2020,46.4207222199787
09/04/2020,49.6711356833184
10/04/2020,49.7901158867751
11/04/2020,55.2823718033444
12/04/2020,58.4156265205156
13/04/2020,50.1981120036146
14/04/2020,48.7254431006258
15/04/2020,46.9258048671644
16/04/2020,41.7948357085057
17/04/2020,39.9360818632395
18/04/2020,49.3265191176367
19/04/2020,54.4932067671539
20/04/2020,46.4250848596367
21/04/2020,42.2422605181555
22/04/2020,41.6028773016883
23/04/2020,40.127745193341
24/04/2020,43.0990266044061
25/04/2020,46.4020438553101
26/04/2020,52.5184758501002
27/04/2020,44.4534044135194
28/04/2020,46.6323333642837
29/04/2020,46.0787611079707
30/04/2020,49.6286142146446
01/05/2020,49.2306658615637
02/05/2020,59.3473218914269
03/05/2020,69.5408005495611
04/05/2020,54.887253618017
05/05/2020,55.5579450400896
06/05/2020,56.967033117196
07/05/2020,53.3553440801215
08/05/2020,56.0721702694106
09/05/2020,55.6206774079318
10/05/2020,66.5166166003509
11/05/2020,55.6794889441733
12/05/2020,25.9273795567018
13/05/2020,25.9082950114654
14/05/2020,30.6795715396832
15/05/2020,28.8756268536516
16/05/2020,28.4239561884037
17/05/2020,30.0344255350804
18/05/2020,34.07924860462
19/05/2020,31.6501828800508
20/05/2020,31.4627744313599
21/05/2020,31.6614520779346
22/05/2020,27.8724350183625
23/05/2020,29.1314438591229
24/05/2020,33.9664678076797
25/05/2020,28.9220866679624
26/05/2020,25.5813937261146
27/05/2020,29.3588214770532
28/05/2020,28.1988842926557
29/05/2020,29.86254895071
30/05/2020,34.6559503218519
31/05/2020,36.9250018712685
01/06/2020,28.5992508692279
02/06/2020,29.4010299006505
03/06/2020,28.9211158235703
04/06/2020,30.6778962263392
05/06/2020,35.3094095410375
06/06/2020,43.2181571308434
07/06/2020,38.9154835973661
08/06/2020,32.1651728973546
09/06/2020,30.9416039987778
10/06/2020,31.9876074051075
11/06/2020,34.5081631025847
12/06/2020,30.9994991150104
13/06/2020,33.9681119467916
14/06/2020,37.3428213573291
15/06/2020,28.1198996142481
16/06/2020,27.6651724983513
17/06/2020,25.7887488547715
18/06/2020,27.173309174416
19/06/2020,25.3851592589615
20/06/2020,28.994534065696
21/06/2020,33.7527411675811
22/06/2020,29.595660599031
23/06/2020,28.0491867701879
24/06/2020,27.5184104154396
25/06/2020,27.2404857029568
26/06/2020,29.4572020666473
27/06/2020,29.2570377001059
28/06/2020,32.7165049604553
29/06/2020,27.14674470781
30/06/2020,29.3638353536296
01/07/2020,25.852261769978
02/07/2020,29.1847494299547
03/07/2020,29.4048537067125
04/07/2020,31.8864706922643
05/07/2020,34.4888698497453
06/07/2020,27.4281186381817
07/07/2020,27.9847873824902
08/07/2020,26.6771409451456
09/07/2020,27.8441132110933
10/07/2020,28.077570387245
11/07/2020,30.3431256460827
12/07/2020,31.9167973655061
13/07/2020,28.723484296363
14/07/2020,24.6135187073322
15/07/2020,27.0585789878911
16/07/2020,24.5085610915453
17/07/2020,25.3114502417417
18/07/2020,26.3125945439716
19/07/2020,28.5716327490618
20/07/2020,28.4421193721667
21/07/2020,26.2579105588848
22/07/2020,26.7686088742846
23/07/2020,27.9620264367166
24/07/2020,29.2636129048039
25/07/2020,32.2417856990445
26/07/2020,34.9712013231044
27/07/2020,33.5519128856381
28/07/2020,33.9326640523788
29/07/2020,35.1765253687016
30/07/2020,34.4790847113704
31/07/2020,35.4153766594265
01/08/2020,38.5562570033685
02/08/2020,38.926994036573
03/08/2020,38.5730242978297
04/08/2020,34.7646401664201
05/08/2020,37.0335809511832
06/08/2020,38.6169574725783
07/08/2020,39.2764838151703
08/08/2020,39.8135840129077
09/08/2020,45.1016436692363
10/08/2020,38.1830195403308
11/08/2020,37.0531514299238
12/08/2020,36.6184685809293
13/08/2020,36.5126735755174
14/08/2020,37.0371344693124
15/08/2020,39.6858492013564
16/08/2020,42.2977080761413
17/08/2020,35.4687592765466
18/08/2020,36.2736928015915
19/08/2020,35.70293317722632
20/08/2020,36.889054557526286
21/08/2020,41.325023176146104
22/08/2020,34.994141372116616
23/08/2020,42.04207711513541
24/08/2020,35.98997715100717
25/08/2020,33.618835009729075
26/08/2020,34.99693932530556
27/08/2020,32.163221256553605
28/08/2020,36.566166465714346
29/08/2020,38.45091761803543
30/08/2020,37.01011231159122
31/08/2020,39.65175165495006
01/09/2020,34.378345352744255
02/09/2020,37.53555478329722
03/09/2020,33.40811948116876
04/09/2020,34.66539377670383
05/09/2020,31.62068870721483
06/09/2020,39.319698773706584
07/09/2020,36.76991795623417
08/09/2020,32.09256335359807
09/09/2020,32.983336088831656
10/09/2020,32.78260585140803
11/09/2020,31.84140294935001
12/09/2020,38.67897429168348
13/09/2020,43.27048582125826
14/09/2020,34.76789260908813
15/09/2020,34.02654477987524
16/09/2020,33.26534391907988
17/09/2020,36.955185735159084
18/09/2020,36.98855243669075
19/09/2020,36.367476101171036
20/09/2020,38.7567679747658
21/09/2020,34.78405778812628
22/09/2020,29.419607128102875
23/09/2020,29.297861207877883
24/09/2020,30.818195709841238
25/09/2020,34.47817873644036
26/09/2020,38.34044738683623
27/09/2020,40.6622303066891
28/09/2020,31.907029971868454
29/09/2020,29.73099852128683
30/09/2020,32.680153028403836
01/10/2020,30.89820165897532
02/10/2020,32.439660576066075
03/10/2020,34.51617707574215
04/10/2020,41.2504942501332
05/10/2020,35.21749907393331
06/10/2020,31.165059814744822
07/10/2020,30.20859654798016
08/10/2020,36.54324436911941
09/10/2020,32.31297938083808
10/10/2020,37.05297899153161
11/10/2020,41.4820426750014
12/10/2020,36.65173152690541
13/10/2020,38.31666069333321
14/10/2020,36.26839850703604
15/10/2020,34.33767135176301
16/10/2020,36.16938425086291
17/10/2020,42.04987795191104
18/10/2020,38.790041919841926
19/10/2020,31.932565647459878
20/10/2020,34.852333327847546
21/10/2020,37.14211459792025
22/10/2020,38.85446322223044
23/10/2020,38.518982354280546
24/10/2020,44.21064863486551
25/10/2020,42.91851083393459
26/10/2020,43.14985966367566
27/10/2020,43.79930075647262
28/10/2020,45.12799068311
29/10/2020,47.80407223524235
30/10/2020,48.37628843768614
31/10/2020,47.73157157358082
01/11/2020,48.54024663528541
02/11/2020,47.7163542825194
03/11/2020,51.890532578066505
04/11/2020,57.643159866579175
05/11/2020,55.065060896269166
06/11/2020,59.55296790832155
07/11/2020,60.3562661105266
08/11/2020,61.118647651018996
09/11/2020,54.273904738682184
10/11/2020,49.71029590903631
11/11/2020,54.343020631232235
12/11/2020,52.685695651512944
13/11/2020,56.18042086652122
14/11/2020,61.97775138370071
15/11/2020,56.86267311538356
16/11/2020,52.69153352585125
17/11/2020,57.31778108029812
18/11/2020,54.61316932981272
19/11/2020,59.31056555605605
20/11/2020,66.37726887539176
21/11/2020,76.56571753818632
22/11/2020,60.47303381201014
23/11/2020,53.05736673377853
24/11/2020,56.254352219660625
25/11/2020,55.95337575905798
26/11/2020,55.47527450752039
27/11/2020,59.978623890016095
28/11/2020,67.02726039990803
29/11/2020,57.23788695932524
30/11/2020,55.925302681776955
01/12/2020,55.105882072162515
02/12/2020,62.72995520584482
03/12/2020,60.51072663858092
04/12/2020,65.51828949685647
05/12/2020,66.57493718645354
06/12/2020,64.28462050583174
07/12/2020,55.882744611144965
08/12/2020,53.53016529436434
09/12/2020,51.40656664851425
10/12/2020,54.58588669246652
11/12/2020,54.582539745116264
12/12/2020,70.7346212228646
13/12/2020,58.90395619211692
14/12/2020,57.154469238980816
15/12/2020,62.12741454387046
16/12/2020,71.48210696361105
17/12/2020,71.43132286434039
18/12/2020,75.34691068722405
19/12/2020,85.18971436851494
20/12/2020,85.64541040013786
21/12/2020,73.25442703856109
22/12/2020,76.93044803331098
23/12/2020,76.98192047486441
24/12/2020,78.289090812282
25/12/2020,86.22820586600979
26/12/2020,89.10412418000507
27/12/2020,96.08344815029841
28/12/2020,83.91357134427095
29/12/2020,99.03306830434842
30/12/2020,96.49870140679032
31/12/2020,111.93105411256523
01/01/2021,107.0417383129575
02/01/2021,100.029960302658
03/01/2021,103.58066426122392
04/01/2021,99.73361786428922
05/01/2021,108.21916612178546
06/01/2021,111.94847178893632
07/01/2021,118.14511431991114
08/01/2021,122.95703364823477
09/01/2021,130.08707690605394
10/01/2021,112.88147642988767
11/01/2021,112.74182220729797
12/01/2021,117.47367476023956
13/01/2021,120.78159597455465
14/01/2021,121.31853214243041
15/01/2021,121.55649123683669
16/01/2021,117.46990709220559
17/01/2021,114.02942949415208
18/01/2021,116.70268160577024
19/01/2021,108.94576057070282
20/01/2021,104.16872931462923
21/01/2021,97.46828006554072
22/01/2021,110.58535137200167
23/01/2021,117.8363293067214
24/01/2021,105.34088833059809
25/01/2021,103.4068562207157
26/01/2021,93.17970688321327
27/01/2021,96.86122306722233
28/01/2021,115.69269412327016
29/01/2021,107.75070722006683
30/01/2021,114.91611527950448
31/01/2021,105.79192482590861
01/02/2021,104.77025880769946
02/02/2021,113.61370527508838
03/02/2021,119.30666638738555
04/02/2021,125.05783065147129
05/02/2021,133.3268101226602
06/02/2021,143.47344457598768
07/02/2021,140.75690992480364
08/02/2021,140.8474535750997
09/02/2021,142.629216150783
10/02/2021,152.232911640192
11/02/2021,152.7207184016725
12/02/2021,157.6243574555561
13/02/2021,168.78084177080473
14/02/2021,165.50733434130282
15/02/2021,144.51633317905373
16/02/2021,161.444815130281
17/02/2021,163.73159016363306
18/02/2021,173.43839161305863
19/02/2021,186.25869939183553
20/02/2021,209.4333687845862
21/02/2021,185.38411152803428
22/02/2021,165.1770480800351
23/02/2021,164.35141978193315
24/02/2021,173.9974240707445
25/02/2021,154.67581261201113
26/02/2021,159.44811974983116
27/02/2021,158.84194732538174
28/02/2021,158.70276164293531
01/03/2021,147.46444525055134
02/03/2021,164.49985781357557
03/03/2021,155.9733860143672
04/03/2021,156.7624898182514
05/03/2021,172.63300803275064
06/03/2021,189.65771328051935
07/03/2021,184.28741148343292
08/03/2021,176.48159203697008
09/03/2021,167.2610142401344
10/03/2021,181.07405302929973
11/03/2021,187.0654298860289
12/03/2021,214.4243313139322
13/03/2021,210.21384526763518
14/03/2021,204.19928990066327
15/03/2021,180.4646719006131
16/03/2021,181.49387049739278
17/03/2021,191.5500040819418
18/03/2021,193.87048323719537
19/03/2021,214.40290050896016
20/03/2021,250.67403952684873
21/03/2021,196.83493150525894
22/03/2021,190.3569446267247
23/03/2021,186.51729383851318
24/03/2021,171.37287621822801
25/03/2021,168.77504531729167
26/03/2021,203.6272281307244
27/03/2021,236.40721769378084
29/03/2021,193.5637827680648
30/03/2021,183.68305453258617
31/03/2021,191.43177293379097
01/04/2021,188.25056391838956
02/04/2021,187.19999758978332
03/04/2021,188.14831513145884
04/04/2021,229.6745985999321
05/04/2021,215.23608844679887
06/04/2021,190.15636029238996
07/04/2021,192.02079365238527
08/04/2021,190.3721144943836
09/04/2021,191.39385072190262
10/04/2021,214.2953612756865
11/04/2021,229.70661798889924
12/04/2021,204.7651025959055
13/04/2021,198.06313416127566
14/04/2021,208.9713734525182
15/04/2021,215.90390557821905
16/04/2021,220.09980939815966
17/04/2021,231.41169486401347
18/04/2021,205.5984325019473
19/04/2021,223.88318308539746
20/04/2021,219.57580391049467
21/04/2021,217.7919034658502
22/04/2021,234.1282287862732
23/04/2021,187.89841067717822
24/04/2021,185.3442944895792
25/04/2021,205.16556465284984
26/04/2021,193.68777357531843
27/04/2021,191.81604466322935
28/04/2021,202.1800233725265
29/04/2021,188.26507467980431
30/04/2021,202.69750646995644
01/05/2021,213.2471632377353
02/05/2021,300.31054913667
03/05/2021,247.432176147388
04/05/2021,226.15940318632673
05/05/2021,196.17277498078408
06/05/2021,214.07709639356915
07/05/2021,218.461023038865
08/05/2021,246.38187971563042
09/05/2021,288.3227389599041
10/05/2021,234.33157102220036
11/05/2021,206.99837688061828
12/05/2021,214.96262126673844
13/05/2021,194.05307774844863
14/05/2021,171.59208744217423
15/05/2021,174.28676174077088
16/05/2021,190.07488721766597
17/05/2021,146.96660701407185
18/05/2021,138.5799674267093
19/05/2021,136.74440494294944
20/05/2021,145.30644511494722
21/05/2021,141.30407816392056
22/05/2021,138.85676890882473
23/05/2021,148.95100341814728
24/05/2021,139.1612414497509
25/05/2021,139.4340447316791
26/05/2021,142.9087211916139
27/05/2021,144.24022881761775
28/05/2021,136.9262036091956
29/05/2021,137.3314298215469
30/05/2021,184.85010757332864
31/05/2021,149.47474428915675
01/06/2021,145.96759826040739
02/06/2021,163.4974329251797
03/06/2021,145.6732634857681
04/06/2021,135.98059482395288
05/06/2021,159.33882486642136
06/06/2021,186.4579870742936
07/06/2021,132.76420671656655
08/06/2021,128.31146143357847
09/06/2021,134.17002942786377
10/06/2021,114.59650888488697
11/06/2021,118.95407205091881
12/06/2021,139.8883153155348
13/06/2021,166.95541533169563
14/06/2021,148.21313572458956
15/06/2021,142.4994147099516
16/06/2021,125.64449566515546
17/06/2021,137.07365714099814
18/06/2021,133.9426798873058
19/06/2021,127.548037349142
20/06/2021,141.9622963320516
21/06/2021,112.78566339900041
22/06/2021,100.77215455844872
23/06/2021,99.10229461677713
24/06/2021,101.87901296344302
25/06/2021,111.64011163933966
26/06/2021,101.63357238620411
27/06/2021,104.81795516875805
28/06/2021,94.45366896269717
29/06/2021,106.31660591015768
30/06/2021,98.73662078189878
01/07/2021,97.64126243544322
02/07/2021,110.24007546820886
03/07/2021,123.33001417611374
04/07/2021,156.24653299287252
05/07/2021,133.0955238815502
06/07/2021,139.83943688701993
07/07/2021,125.9858627406933
08/07/2021,129.19505653023901
09/07/2021,123.25731101897253
10/07/2021,184.56843233298915
11/07/2021,164.15580777868894
12/07/2021,125.85939058298972
13/07/2021,125.8115144231302
14/07/2021,150.08425443946106
15/07/2021,116.5207942752469
16/07/2021,135.64780012798522
17/07/2021,157.01118415854285
18/07/2021,179.8968748424801
19/07/2021,148.4361020803855
20/07/2021,100.80097380207876
21/07/2021,121.35001073838485
22/07/2021,138.77037393264976
23/07/2021,121.02479057658715
24/07/2021,166.70120023974957
25/07/2021,190.20192680004655
26/07/2021,139.31340288205305
27/07/2021,159.17908219122515
28/07/2021,158.12201244735664
29/07/2021,152.68937081802778
30/07/2021,164.50432760048506
31/07/2021,200.7347026347319
01/08/2021,218.15077502687726
02/08/2021,150.19366311023109
03/08/2021,168.78645243750964
04/08/2021,139.90402665850164
05/08/2021,162.22277717323905
06/08/2021,159.40004931369597
07/08/2021,216.04148721622613
08/08/2021,230.55350775809393
09/08/2021,171.0933595199304
10/08/2021,182.74230198503074
11/08/2021,163.61721335840093
12/08/2021,171.0599526756297
13/08/2021,161.2224449081617
14/08/2021,233.24721168104367
15/08/2021,285.7161682778339
16/08/2021,181.99910543935468
17/08/2021,196.94958499921748
18/08/2021,156.60640457540583
19/08/2021,173.86034551869278
20/08/2021,178.23013859652443
21/08/2021,240.22005909340479
22/08/2021,266.0802462863709
23/08/2021,229.74287934638383
24/08/2021,181.79125694498916
25/08/2021,185.69829261921024
26/08/2021,169.21727608756692
27/08/2021,171.50709542257277
28/08/2021,200.0010122845691
29/08/2021,250.27604993110694
30/08/2021,164.20327347937558
31/08/2021,159.2759733246717
01/09/2021,148.34692405090456
02/09/2021,163.1844680844096
03/09/2021,165.9092325443863
04/09/2021,215.82184017704142
05/09/2021,254.23456114958213
06/09/2021,210.65187845746402
07/09/2021,176.64023688299673
08/09/2021,154.42905271184196
09/09/2021,147.12525557551336
10/09/2021,152.12549988010824
11/09/2021,194.35281660124738
12/09/2021,216.13565288688062
13/09/2021,177.14866598549918
14/09/2021,183.5759514030138
15/09/2021,159.97677471316555
16/09/2021,152.81837329363861
17/09/2021,164.58587476603518
18/09/2021,209.93660151966262
19/09/2021,240.04065491281634
20/09/2021,172.04838197059505
21/09/2021,136.27593976526214
22/09/2021,131.11601119360716
23/09/2021,171.2841540803295
24/09/2021,146.17401879346878
25/09/2021,181.95554164328652
26/09/2021,194.72863656519914
27/09/2021,167.79119328350458
28/09/2021,154.02308681966616
29/09/2021,142.5834028290268
30/09/2021,159.65014313008112
01/10/2021,147.57681412039076
02/10/2021,218.25992467274847
03/10/2021,208.3155468025031
04/10/2021,177.127671301037
05/10/2021,166.62598896239368
06/10/2021,164.11973414401123
07/10/2021,151.6084020194949
08/10/2021,149.86499486529135
09/10/2021,211.7659823778792
10/10/2021,262.9989321899767
11/10/2021,188.7979309987834
12/10/2021,177.3689419331564
13/10/2021,208.35227349215208
14/10/2021,179.19979738888767
15/10/2021,181.09838891513297
16/10/2021,192.2482437064309
17/10/2021,285.13498773896254
18/10/2021,203.85572952582615
19/10/2021,198.080671169108
20/10/2021,211.5823908022599
21/10/2021,189.58216437301198
22/10/2021,217.2492340169184
23/10/2021,250.0864439844339
24/10/2021,277.42051250732425
25/10/2021,261.16807135065636
26/10/2021,201.8988701600399
27/10/2021,202.25107907571766
28/10/2021,197.28738706874626
29/10/2021,221.39700650859527
30/10/2021,239.57117113613367
31/10/2021,246.8003647574582
01/11/2021,211.367745095574
02/11/2021,222.48269756427507
03/11/2021,194.63805392807342
04/11/2021,212.10201197994274
05/11/2021,251.3588054204758
06/11/2021,265.46933573865044
07/11/2021,196.1251103959942
08/11/2021,196.29773400480505
09/11/2021,211.10576369281006
10/11/2021,221.96499158878296
11/11/2021,205.3686303067761
12/11/2021,261.16624136347207
13/11/2021,287.7066115737756
14/11/2021,216.9353226100415
15/11/2021,192.25256872206768
16/11/2021,194.6741227984137
17/11/2021,183.17438583444633
18/11/2021,174.4426350598535
19/11/2021,216.04484724948964
20/11/2021,223.9720435103591
21/11/2021,183.85515244525175
