Timestamp,n-transactions-per-block
15/08/2019,2265.24840764331
16/08/2019,2201.5306122449
17/08/2019,2252
18/08/2019,2193.37301587302
19/08/2019,2027.44171779141
20/08/2019,2178.45751633987
21/08/2019,2270.64705882353
22/08/2019,2286.90070921986
23/08/2019,2223.66013071895
24/08/2019,1903.00625
25/08/2019,1864.09032258065
26/08/2019,2322.76642335766
27/08/2019,2414.6962962963
28/08/2019,2259.60264900662
29/08/2019,2101.41818181818
30/08/2019,2182.5
31/08/2019,2061.4156626506
01/09/2019,1996.27972027972
02/09/2019,2196.29530201342
03/09/2019,2259.94512195122
04/09/2019,2387.80147058824
05/09/2019,2135.81818181818
06/09/2019,2313.48734177215
07/09/2019,2096.19333333333
08/09/2019,1629.98305084746
09/09/2019,2170.21917808219
10/09/2019,1867.35164835165
11/09/2019,1838.45652173913
12/09/2019,2125.74683544304
13/09/2019,2059.04
14/09/2019,1934.8
15/09/2019,1864.9387755102
16/09/2019,2130.9263803681
17/09/2019,2322.82432432432
18/09/2019,2087.27011494253
19/09/2019,2338.58108108108
20/09/2019,2257.80794701987
21/09/2019,2024.17469879518
22/09/2019,1919.9578313253
23/09/2019,2527.62280701754
24/09/2019,2250.08280254777
25/09/2019,2229.14743589744
26/09/2019,2080.55555555556
27/09/2019,2302.29545454545
28/09/2019,1977.56603773585
29/09/2019,2099.57352941176
30/09/2019,2395.35384615385
01/10/2019,2358.34965034965
02/10/2019,2206.46621621622
03/10/2019,2221.18367346939
04/10/2019,2294.02721088435
05/10/2019,2067.61392405063
06/10/2019,1863.1744966443
07/10/2019,2121.30967741936
08/10/2019,2076.25925925926
09/10/2019,2253.97826086957
10/10/2019,2129.92592592593
11/10/2019,2214.26282051282
12/10/2019,2268.36842105263
13/10/2019,1968.21830985915
14/10/2019,2255.3037037037
15/10/2019,2220.24836601307
16/10/2019,2366.94405594406
17/10/2019,2227.36666666667
18/10/2019,2121.1875
19/10/2019,2146.02816901408
20/10/2019,1984.90410958904
21/10/2019,2212.52201257862
22/10/2019,2020.49704142012
23/10/2019,2079.28571428571
24/10/2019,2284.53383458647
25/10/2019,2381.14492753623
26/10/2019,2183.72857142857
27/10/2019,2228.28695652174
28/10/2019,2315.43609022556
29/10/2019,2344.5
30/10/2019,2225.59848484848
31/10/2019,2432.20769230769
01/11/2019,2122.70895522388
02/11/2019,2133.09420289855
03/11/2019,2355.90151515152
04/11/2019,2311.38194444444
05/11/2019,2384.07575757576
06/11/2019,2403.60740740741
07/11/2019,2433.1328125
08/11/2019,2126.13194444444
09/11/2019,1805.49397590361
10/11/2019,2163.62251655629
11/11/2019,2232.45925925926
12/11/2019,2362.55555555556
13/11/2019,2071.14201183432
14/11/2019,2057.87974683544
15/11/2019,1915.32432432432
16/11/2019,1716.68831168831
17/11/2019,2176.22142857143
18/11/2019,2228.77551020408
19/11/2019,2261.16901408451
20/11/2019,2364.62773722628
21/11/2019,2352.56818181818
22/11/2019,1771.23699421965
23/11/2019,2040.97709923664
24/11/2019,2235.76
25/11/2019,2633.68852459016
26/11/2019,2284.87050359712
27/11/2019,1899.52760736196
28/11/2019,2288.89705882353
29/11/2019,2202.04761904762
30/11/2019,1975.69064748201
01/12/2019,2170.55172413793
02/12/2019,2129.82278481013
03/12/2019,2019.66467065868
04/12/2019,2148.05517241379
05/12/2019,2175.07586206897
06/12/2019,1840.54193548387
07/12/2019,1884.14189189189
08/12/2019,2119.11486486487
09/12/2019,2162.59459459459
10/12/2019,2206.42424242424
11/12/2019,2344.32330827068
12/12/2019,2124.26315789474
13/12/2019,1943.6821192053
14/12/2019,2124.52419354839
15/12/2019,2083.34394904459
16/12/2019,2264.21276595745
17/12/2019,2345.14179104478
18/12/2019,2035.3821656051
19/12/2019,2132.41666666667
20/12/2019,1767.71590909091
21/12/2019,1663.13609467456
22/12/2019,2131.78321678322
23/12/2019,2323.488
24/12/2019,1911.453125
25/12/2019,1772.83233532934
26/12/2019,2222.09655172414
27/12/2019,2001.92617449664
28/12/2019,1805.96774193548
29/12/2019,1954.80120481928
30/12/2019,2023.7724137931
31/12/2019,1446.75287356322
01/01/2020,2096.21985815603
02/01/2020,1872.88165680473
03/01/2020,1709.6130952381
04/01/2020,1765.51533742331
05/01/2020,2215.8962962963
06/01/2020,1954.99431818182
07/01/2020,2239.57042253521
08/01/2020,2051.31847133758
09/01/2020,2219.69127516779
10/01/2020,1896.13496932515
11/01/2020,1875.07284768212
12/01/2020,2039.13986013986
13/01/2020,2392.77931034483
14/01/2020,2203.03311258278
15/01/2020,2049.98113207547
16/01/2020,2037.68553459119
17/01/2020,2176.03787878788
18/01/2020,1893.06666666667
19/01/2020,2063.55921052632
20/01/2020,2060.19607843137
21/01/2020,2106.32051282051
22/01/2020,2074.95597484277
23/01/2020,2065.04605263158
24/01/2020,1741.36585365854
25/01/2020,1826.9020979021
26/01/2020,2164.6511627907
27/01/2020,2394.7323943662
28/01/2020,2128.5125
29/01/2020,2131.78205128205
30/01/2020,2322.45833333333
31/01/2020,2011.41721854305
01/02/2020,2034.11888111888
02/02/2020,2236.56756756757
03/02/2020,2342.34848484848
04/02/2020,2318.2641509434
05/02/2020,2336.07407407407
06/02/2020,2409.62589928058
07/02/2020,2290.38129496403
08/02/2020,2072.35294117647
09/02/2020,2443.47540983607
10/02/2020,2470.15540540541
11/02/2020,2426.8661971831
12/02/2020,2411.9219858156
13/02/2020,2415.39259259259
14/02/2020,2272.68309859155
15/02/2020,2058
16/02/2020,2175.10191082803
17/02/2020,2207
18/02/2020,2374.50354609929
19/02/2020,2512.90476190476
20/02/2020,2197.94805194805
21/02/2020,2058.08783783784
22/02/2020,2011.11971830986
23/02/2020,2332.55319148936
24/02/2020,2323.5625
25/02/2020,2426.22794117647
26/02/2020,2304.63265306122
27/02/2020,2332.84810126582
28/02/2020,2212.42446043165
29/02/2020,1750.5593220339
01/03/2020,2300.81208053691
02/03/2020,2237.41176470588
03/03/2020,2148.17365269461
04/03/2020,2144.34969325153
05/03/2020,2183.11612903226
06/03/2020,1995.6178343949
07/03/2020,1915.78481012658
08/03/2020,2321.40666666667
09/03/2020,2497.71212121212
10/03/2020,2415.89915966387
11/03/2020,2317.73509933775
12/03/2020,2214.384
13/03/2020,2186.15625
14/03/2020,1875.88235294118
15/03/2020,2272.26050420168
16/03/2020,2262.81300813008
17/03/2020,2312.54
18/03/2020,2483.07476635514
19/03/2020,2610.95412844037
20/03/2020,1983.03225806452
21/03/2020,1646.88188976378
22/03/2020,2319.78571428571
23/03/2020,2107.05303030303
24/03/2020,2371.47826086957
25/03/2020,1830.175
26/03/2020,1784.16774193548
27/03/2020,1782.42222222222
28/03/2020,1541.85430463576
30/03/2020,1883.18367346939
31/03/2020,1825.32704402516
01/04/2020,1842.18954248366
02/04/2020,1955.39869281046
03/04/2020,2111.84090909091
04/04/2020,1613.2101910828
05/04/2020,1372.90857142857
06/04/2020,2191.171875
07/04/2020,1861.72619047619
08/04/2020,1990.02083333333
09/04/2020,1861.72727272727
10/04/2020,1770.46012269939
11/04/2020,1558.81761006289
12/04/2020,1493.65359477124
13/04/2020,1684.87134502924
14/04/2020,1782.08928571429
15/04/2020,1835.81656804734
16/04/2020,2096.77272727273
17/04/2020,2237.96850393701
18/04/2020,1829.96202531646
19/04/2020,1657.78947368421
20/04/2020,1930.49689440994
21/04/2020,2086.24832214765
22/04/2020,2127.90076335878
23/04/2020,2317.21830985915
24/04/2020,2222.60416666667
25/04/2020,2064.74264705882
26/04/2020,1845.49635036496
27/04/2020,2207.21276595745
28/04/2020,2100.48701298701
29/04/2020,2285.52413793103
30/04/2020,2384.97777777778
01/05/2020,2415.41843971631
02/05/2020,1937.65540540541
03/05/2020,1677.09523809524
04/05/2020,2063.91139240506
05/05/2020,2082.75316455696
06/05/2020,2164.9025974026
07/05/2020,2326.43537414966
08/05/2020,2362.22627737226
09/05/2020,2297.05147058824
10/05/2020,1686.99411764706
11/05/2020,1948.01910828025
12/05/2020,2364.48630136986
13/05/2020,2494.08403361345
14/05/2020,2357.45614035088
15/05/2020,2485.136
16/05/2020,2353.61111111111
17/05/2020,2321.64705882353
18/05/2020,2138.4609375
19/05/2020,2390.40869565217
20/05/2020,2435.10434782609
21/05/2020,2278.49618320611
22/05/2020,2511.56756756757
23/05/2020,2262.43697478992
24/05/2020,1849.39655172414
25/05/2020,2127
26/05/2020,2385.33870967742
27/05/2020,2122.65942028986
28/05/2020,2289.3893129771
29/05/2020,2212.28346456693
30/05/2020,1833.62820512821
31/05/2020,1722.84666666667
01/06/2020,2300.83582089552
02/06/2020,2357.47286821705
03/06/2020,2258.9928057554
04/06/2020,2107.84768211921
05/06/2020,1827.27374301676
06/06/2020,1453.43367346939
07/06/2020,1587.22012578616
08/06/2020,1958.48765432099
09/06/2020,2044.2125
10/06/2020,1982.7012195122
11/06/2020,1797.24324324324
12/06/2020,1952.60122699387
13/06/2020,1773.29746835443
14/06/2020,1621.9
15/06/2020,2133.82608695652
16/06/2020,2270.11333333333
17/06/2020,2417.00724637681
18/06/2020,2289.49193548387
19/06/2020,2423.53521126761
20/06/2020,2073.89051094891
21/06/2020,1776.98630136986
22/06/2020,2107.66433566434
23/06/2020,2248.45569620253
24/06/2020,2246.91366906475
25/06/2020,2214.06382978723
26/06/2020,2014.51829268293
27/06/2020,1996.29710144928
28/06/2020,1766.06
29/06/2020,2175.33793103448
30/06/2020,2039
01/07/2020,2361.54320987654
02/07/2020,2069.93292682927
03/07/2020,2030.73006134969
04/07/2020,1838.51592356688
05/07/2020,1681.61963190184
06/07/2020,2199.78571428571
07/07/2020,2148.91304347826
08/07/2020,2301.02649006623
09/07/2020,2211.69512195122
10/07/2020,2149.04347826087
11/07/2020,1966.48076923077
12/07/2020,1857.65789473684
13/07/2020,2110.38775510204
14/07/2020,2498.9375
15/07/2020,2290.31884057971
16/07/2020,2543.00735294118
17/07/2020,2490.73728813559
18/07/2020,2392.47692307692
19/07/2020,2115.21374045802
20/07/2020,2196.78723404255
21/07/2020,2502.968
22/07/2020,2533.27777777778
23/07/2020,2472.38970588235
24/07/2020,2294.60869565217
25/07/2020,2069.5985915493
26/07/2020,1889.74683544304
27/07/2020,2193.08053691275
28/07/2020,2446.49655172414
29/07/2020,2341.35810810811
30/07/2020,2428.06666666667
31/07/2020,2332.71895424837
01/08/2020,2165.7299270073
02/08/2020,2041.62411347518
03/08/2020,2060.2037037037
04/08/2020,2269.18620689655
05/08/2020,2262.12403100775
06/08/2020,2285.97435897436
07/08/2020,2148.01973684211
08/08/2020,1997.4014084507
09/08/2020,1720.52564102564
10/08/2020,2250.85401459854
11/08/2020,2272.41558441558
12/08/2020,2206.40127388535
13/08/2020,2213.2380952381
14/08/2020,2189.69461077844
15/08/2020,2011.28205128205
16/08/2020,1875.45394736842
17/08/2020,2343.552
18/08/2020,2471.68571428571
19/08/2020,2419.41304347826
20/08/2020,2285.5
21/08/2020,2027.72258064516
22/08/2020,2291.9044117647
23/08/2020,1839.03184713375
24/08/2020,2208.94630872483
25/08/2020,2378.1953125
26/08/2020,2282.98591549295
27/08/2020,2543.85271317829
28/08/2020,2163.93865030674
29/08/2020,2005.36301369863
30/08/2020,2119.00787401574
31/08/2020,2019.46666666666
01/09/2020,2444.85714285714
02/09/2020,2204.50694444444
03/09/2020,2410.2480620155
04/09/2020,2209.52592592592
05/09/2020,2308.67375886524
06/09/2020,1752.13333333333
07/09/2020,1872.35428571428
08/09/2020,2146.24516129032
09/09/2020,2113.18120805369
10/09/2020,2189.75316455696
11/09/2020,2234.22463768115
12/09/2020,1765.6
13/09/2020,1574.75308641975
14/09/2020,2011.47727272727
15/09/2020,2134.33974358974
16/09/2020,2210.38064516129
17/09/2020,1958.3202247191
18/09/2020,1970.64848484848
19/09/2020,1988.97315436241
20/09/2020,1824.61267605633
21/09/2020,2052.44827586206
22/09/2020,2426.27131782945
23/09/2020,2464.35211267605
24/09/2020,2310.59854014598
25/09/2020,2089.17159763313
26/09/2020,1841.08
27/09/2020,1706.46052631578
28/09/2020,2290.51162790697
29/09/2020,2465.92907801418
30/09/2020,2252.67307692307
01/10/2020,2457.71774193548
02/10/2020,2319.43382352941
03/10/2020,2058.64238410596
04/10/2020,1696.32278481012
05/10/2020,2107.04285714285
06/10/2020,2445.55384615384
07/10/2020,2454
08/10/2020,2038.43827160493
09/10/2020,2389.73943661971
10/10/2020,2087.31468531468
11/10/2020,1829.25714285714
12/10/2020,2108.55033557047
13/10/2020,2007.31927710843
14/10/2020,2111.01342281879
15/10/2020,2258.23178807947
16/10/2020,2094.49677419354
17/10/2020,1752.03184713375
18/10/2020,1929.64166666666
19/10/2020,2431.432
20/10/2020,2295.57638888888
21/10/2020,2394.55384615384
22/10/2020,2475.08759124087
23/10/2020,2472.28244274809
24/10/2020,2018.25
25/10/2020,2070.7094017094
26/10/2020,2544.82828282828
27/10/2020,2613.4
28/10/2020,2556.2037037037
29/10/2020,2417.69369369369
30/10/2020,2440.67256637168
31/10/2020,2210.24
01/11/2020,2364.30526315789
02/11/2020,2369.09285714285
03/11/2020,2016.96226415094
04/11/2020,2167.80952380952
05/11/2020,2224.51633986928
06/11/2020,1855.48630136986
07/11/2020,1761.21014492753
08/11/2020,1764.23243243243
09/11/2020,2063.06122448979
10/11/2020,2192.36054421768
11/11/2020,2030.34375
12/11/2020,2158.56115107913
13/11/2020,1926.1338028169
14/11/2020,1684.76666666666
15/11/2020,1946.73125
16/11/2020,2215.10828025477
17/11/2020,2142.05325443787
18/11/2020,2270.51824817518
19/11/2020,2071.58333333333
20/11/2020,1841.35502958579
21/11/2020,1558.18965517241
22/11/2020,2026.12244897959
23/11/2020,2450.68382352941
24/11/2020,2335.4193548387
25/11/2020,2159.83333333333
26/11/2020,2093.7987012987
27/11/2020,1908.75974025974
28/11/2020,1757.15333333333
29/11/2020,2270.3628318584
30/11/2020,2487.28947368421
01/12/2020,2496.3282442748
02/12/2020,2209.68789808917
03/12/2020,2214.54166666666
04/12/2020,1962.49305555555
05/12/2020,1901.64705882352
06/12/2020,2006.04
07/12/2020,2298.40277777777
08/12/2020,2309.92086330935
09/12/2020,2412.68461538461
10/12/2020,2208.22463768115
11/12/2020,2237.95454545454
12/12/2020,1770.25641025641
13/12/2020,2167.93103448275
14/12/2020,2288.85714285714
15/12/2020,2204.31468531468
16/12/2020,2399.07751937984
17/12/2020,2392.03184713375
18/12/2020,2174.27848101265
19/12/2020,1867.83443708609
20/12/2020,1984.07352941176
21/12/2020,2266.87412587412
22/12/2020,2197.81168831168
23/12/2020,2139.35714285714
24/12/2020,2110.42361111111
25/12/2020,1999.66423357664
26/12/2020,2087.87162162162
27/12/2020,1931.14375
28/12/2020,2212.57236842105
29/12/2020,1966.61627906976
30/12/2020,2077.81927710843
31/12/2020,1732.08053691275
01/01/2021,1967.62251655629
02/01/2021,2272.88607594936
03/01/2021,2160.31213872832
04/01/2021,2255.35668789808
05/01/2021,2245.10734463276
06/01/2021,2391.33333333333
07/01/2021,2422.47297297297
08/01/2021,2312.15107913669
09/01/2021,2087.20125786163
10/01/2021,2168.55844155844
11/01/2021,2274.50675675675
12/01/2021,2099.78289473684
13/01/2021,2304.8231292517
14/01/2021,2219.36774193548
15/01/2021,2098.37414965986
16/01/2021,2044.16541353383
17/01/2021,2164.24827586206
18/01/2021,2181.76510067114
19/01/2021,2232.68794326241
20/01/2021,2253.90697674418
21/01/2021,2302.35915492957
22/01/2021,1969.09032258064
23/01/2021,1827.12949640287
24/01/2021,2207.87142857142
25/01/2021,2092.76397515527
26/01/2021,2278.54225352112
27/01/2021,2242.38620689655
28/01/2021,2243.65789473684
29/01/2021,2296.41911764705
30/01/2021,2019.11805555555
31/01/2021,2340.525
01/02/2021,2398.36184210526
02/02/2021,2296.16666666666
03/02/2021,2298.675
04/02/2021,2133.37869822485
05/02/2021,2099.91194968553
06/02/2021,1835.66666666666
07/02/2021,2069.27777777777
08/02/2021,2518.44055944055
09/02/2021,2382.92307692307
10/02/2021,2362.31782945736
11/02/2021,2417.64788732394
12/02/2021,2144.10191082802
13/02/2021,2001.70469798657
14/02/2021,2043.01986754966
15/02/2021,2449.48760330578
16/02/2021,2301.92753623188
17/02/2021,2313.51824817518
18/02/2021,2232.58823529411
19/02/2021,2195.03424657534
20/02/2021,1926.56028368794
21/02/2021,2145.73684210526
22/02/2021,2266.80314960629
23/02/2021,2252.15094339622
24/02/2021,2090.48717948717
25/02/2021,2204.43165467625
26/02/2021,2043.2101910828
27/02/2021,1941.34351145038
28/02/2021,2157.57692307692
01/03/2021,2364.68531468531
02/03/2021,2193.43421052631
03/03/2021,2262.7421875
04/03/2021,2132.75167785234
05/03/2021,1894.49342105263
06/03/2021,1785.88356164383
07/03/2021,1883.58064516129
08/03/2021,2140.58571428571
09/03/2021,2313.34228187919
10/03/2021,2206.40151515151
11/03/2021,2138.29333333333
12/03/2021,1937.56643356643
13/03/2021,1962.10191082802
14/03/2021,1974.53378378378
15/03/2021,2144.24832214765
16/03/2021,2177.34558823529
17/03/2021,2182.35526315789
18/03/2021,2136.35135135135
19/03/2021,1863.2987012987
20/03/2021,1506
21/03/2021,1969.60264900662
22/03/2021,1951.76397515527
23/03/2021,2007.19078947368
24/03/2021,2068.58441558441
25/03/2021,2158.89705882352
26/03/2021,1812.94968553459
27/03/2021,1563.55345911949
29/03/2021,2008.64238410596
30/03/2021,2199.24657534246
31/03/2021,2119.4203821656
01/04/2021,2151.30344827586
02/04/2021,2184.2
03/04/2021,2150.51145038167
04/04/2021,1684.97945205479
05/04/2021,1852.85897435897
06/04/2021,2149.75694444444
07/04/2021,2046.6178343949
08/04/2021,2078.6119402985
09/04/2021,2136.31578947368
10/04/2021,1905.00636942675
11/04/2021,1747.92413793103
12/04/2021,2023.39583333333
13/04/2021,2184.59859154929
14/04/2021,2203.65925925925
15/04/2021,2089.76744186046
16/04/2021,2133.04854368932
17/04/2021,2138.24175824175
18/04/2021,2215.60483870967
19/04/2021,2148.58762886597
20/04/2021,2187.3203125
21/04/2021,2237.83168316831
22/04/2021,1920.34965034965
23/04/2021,2190.6
24/04/2021,2004.75862068965
25/04/2021,1709.51063829787
26/04/2021,2111.28947368421
27/04/2021,2099.35915492957
28/04/2021,1951.59154929577
29/04/2021,2126.76229508196
30/04/2021,1995.78620689655
01/05/2021,1892.02158273381
02/05/2021,1271.42702702702
03/05/2021,1621.50847457627
04/05/2021,1662.01104972375
05/05/2021,1973.08280254777
06/05/2021,1831.64705882352
07/05/2021,1790.62790697674
08/05/2021,1606.38011695906
09/05/2021,1332.6129032258
10/05/2021,1684.98333333333
11/05/2021,1814.62209302325
12/05/2021,1746.81395348837
13/05/2021,1717.21739130434
14/05/2021,1985.48507462686
15/05/2021,1886.98373983739
16/05/2021,1662.38636363636
17/05/2021,2073.63636363636
18/05/2021,2210.18
19/05/2021,2107.352
20/05/2021,2036.0625
21/05/2021,2057.73636363636
22/05/2021,1929.31034482758
23/05/2021,1632.94117647058
24/05/2021,1863.13492063492
25/05/2021,1899.54471544715
26/05/2021,1891.41803278688
27/05/2021,1829.35897435897
28/05/2021,1834.54621848739
29/05/2021,1709.75862068965
30/05/2021,1248.57638888888
31/05/2021,1606.16312056737
01/06/2021,1651.83802816901
02/06/2021,1509.57228915662
03/06/2021,1738.91836734693
04/06/2021,1806.65648854961
05/06/2021,1485.34351145038
06/06/2021,1235.36666666666
07/06/2021,1770.51879699248
08/06/2021,1657.08724832214
09/06/2021,1673.89682539682
10/06/2021,2143.92372881355
11/06/2021,2061.9238095238
12/06/2021,1687.68181818181
13/06/2021,1417.40909090909
14/06/2021,1795.67407407407
15/06/2021,1846.26717557251
16/06/2021,2056.39837398374
17/06/2021,1828.65384615384
18/06/2021,1797.72580645161
19/06/2021,1815.94174757281
20/06/2021,1592.84761904761
21/06/2021,1952.85714285714
22/06/2021,2159.5934065934
23/06/2021,2304
24/06/2021,2221.69523809523
25/06/2021,1984.04545454545
26/06/2021,2040.76404494382
27/06/2021,2112.54237288135
28/06/2021,2504.57471264367
29/06/2021,2284.62222222222
30/06/2021,2457.68539325842
01/07/2021,2423.71578947368
02/07/2021,2095.2
03/07/2021,1869.7874015748
04/07/2021,1494.34782608695
05/07/2021,1695.15151515151
06/07/2021,1607.59859154929
07/07/2021,1798.59349593495
08/07/2021,1659.8489208633
09/07/2021,1736.72519083969
10/07/2021,1163.12422360248
11/07/2021,1329.152
12/07/2021,1748.16666666666
13/07/2021,1690.55882352941
14/07/2021,1389.51176470588
15/07/2021,1767.453125
16/07/2021,1489.77333333333
17/07/2021,1273.05594405594
18/07/2021,1118.90277777777
19/07/2021,1334.13529411764
20/07/2021,1889.41803278688
21/07/2021,1625.37931034482
22/07/2021,1505.11111111111
23/07/2021,1712.07407407407
24/07/2021,1286.30519480519
25/07/2021,1140.75163398692
26/07/2021,1746.33333333333
27/07/2021,1501.3
28/07/2021,1600.14649681528
29/07/2021,1641.325
30/07/2021,1538.65662650602
31/07/2021,1312.32911392405
01/08/2021,1202.31818181818
02/08/2021,1673.26573426573
03/08/2021,1456.79289940828
04/08/2021,1761.73529411764
05/08/2021,1538.59375
06/08/2021,1640.3144654088
07/08/2021,1270.83233532934
08/08/2021,1212.80379746835
09/08/2021,1662.23684210526
10/08/2021,1581.62424242424
11/08/2021,1785.28571428571
12/08/2021,1661.99337748344
13/08/2021,1835.38028169014
14/08/2021,1274.84146341463
15/08/2021,1023.2912087912
16/08/2021,1636.82608695652
17/08/2021,1498.63953488372
18/08/2021,1832.09629629629
19/08/2021,1645.75974025974
20/08/2021,1698.98125
21/08/2021,1290.6294117647
22/08/2021,1162.38414634146
23/08/2021,1374.29441624365
24/08/2021,1714.18181818181
25/08/2021,1643.80625
26/08/2021,1771.16438356164
27/08/2021,1758.99315068493
28/08/2021,1548
29/08/2021,1228.52564102564
30/08/2021,1858.92592592592
31/08/2021,1883.07638888888
01/09/2021,2050.10948905109
02/09/2021,1945.63758389261
03/09/2021,1918.8581081081
04/09/2021,1469.23870967741
05/09/2021,1250.40243902439
06/09/2021,1563.23837209302
07/09/2021,1808
08/09/2021,1904.80985915492
09/09/2021,2002.80291970802
10/09/2021,1921.84558823529
11/09/2021,1475.97972972972
12/09/2021,1310.8231292517
13/09/2021,1609.87421383647
14/09/2021,1595.99404761904
15/09/2021,1894.06338028169
16/09/2021,1994.28676470588
17/09/2021,1843.80952380952
18/09/2021,1468.78064516129
19/09/2021,1253.225
20/09/2021,1647.76219512195
21/09/2021,1988.35772357723
22/09/2021,2053.99253731343
23/09/2021,1628.41818181818
24/09/2021,1875.43918918918
25/09/2021,1476.21527777777
26/09/2021,1406.90647482014
27/09/2021,1650.79354838709
28/09/2021,1725.60526315789
29/09/2021,1861.46923076923
30/09/2021,1713.88304093567
01/10/2021,1978.87142857142
02/10/2021,1382.77127659574
03/10/2021,1454.08
04/10/2021,1724.07051282051
05/10/2021,1905.71951219512
06/10/2021,2043.8854961832
07/10/2021,2311.17021276595
08/10/2021,2333.56666666666
09/10/2021,1641.26
10/10/2021,1330.22641509433
11/10/2021,1919.06849315068
12/10/2021,2045.93283582089
13/10/2021,1709.56213017751
14/10/2021,2061.18978102189
15/10/2021,2111.67375886524
16/10/2021,2030.46616541353
17/10/2021,1349.26875
18/10/2021,1928.16216216216
19/10/2021,2013.0193548387
20/10/2021,1958.47651006711
21/10/2021,2167.18243243243
22/10/2021,1819.93670886075
23/10/2021,1544.42068965517
24/10/2021,1380.52287581699
25/10/2021,1564.17582417582
26/10/2021,1960.19333333333
27/10/2021,1860.59872611464
28/10/2021,1931.75163398692
29/10/2021,1787.91228070175
30/10/2021,1626.2
31/10/2021,1564.28057553956
01/11/2021,1882.2911392405
02/11/2021,1793.45341614906
03/11/2021,2021.96503496503
04/11/2021,1844.8129032258
05/11/2021,1533.98051948051
06/11/2021,1477.96078431372
07/11/2021,2117.08148148148
08/11/2021,2206.65131578947
09/11/2021,2020.30201342281
10/11/2021,1858.63924050632
11/11/2021,1986.26056338028
12/11/2021,1559.69934640522
13/11/2021,1426.85350318471
14/11/2021,1910.1655629139
15/11/2021,2007.35333333333
16/11/2021,1948.92617449664
17/11/2021,2040.74305555555
18/11/2021,2078.2408759124
19/11/2021,1721.73793103448
20/11/2021,1689.00757575757
21/11/2021,1979.89361702127
22/11/2021,2146.97727272727
23/11/2021,1903.87898089171
24/11/2021,2211.50769230769
25/11/2021,2217.00757575757
26/11/2021,1683.62937062937
27/11/2021,1537.89928057553
28/11/2021,2106.97202797202
29/11/2021,2193.10447761194
30/11/2021,2105.2700729927
01/12/2021,2021.03870967741
02/12/2021,1727.01785714285
