Timestamp,mempool-size
2020-04-09 01:15:00,580209
2020-04-09 18:45:00,11267846.5
2020-04-10 12:15:00,1857555
2020-04-11 05:45:00,453465.5
2020-04-11 23:15:00,675024.5
2020-04-12 16:45:00,918659
2020-04-13 10:15:00,362157.5
2020-04-14 03:45:00,368504
2020-04-14 21:15:00,9549870
2020-04-15 14:45:00,10551970
2020-04-16 08:15:00,1442934.5
2020-04-17 01:45:00,5225841.5
2020-04-17 19:15:00,18645693.5
2020-04-18 12:45:00,1558484.5
2020-04-19 06:15:00,283343
2020-04-19 23:45:00,994550
2020-04-20 17:15:00,4555107
2020-04-21 10:45:00,3639336.5
2020-04-22 04:15:00,392187
2020-04-22 21:45:00,39801476
2020-04-23 15:15:00,22974807.5
2020-04-24 08:45:00,21261852
2020-04-25 02:15:00,17831259.5
2020-04-25 19:45:00,18353893.5
2020-04-26 13:15:00,2491005.5
2020-04-27 06:45:00,1090812
2020-04-28 00:15:00,6163874.5
2020-04-28 17:45:00,1828167
2020-04-29 11:15:00,3675025.5
2020-04-30 04:45:00,38338543
2020-04-30 22:15:00,71851739.5
2020-05-01 15:45:00,67099100
2020-05-02 09:15:00,33892330.5
2020-05-03 02:45:00,12679424.5
2020-05-03 20:15:00,5008058
2020-05-04 13:45:00,5803465
2020-05-05 07:15:00,2350931.5
2020-05-06 00:45:00,5821445
2020-05-06 18:15:00,7170067
2020-05-07 11:45:00,21489258.5
2020-05-08 05:15:00,26934718
2020-05-08 22:45:00,54392974.5
2020-05-09 16:15:00,60050220.5
2020-05-10 09:45:00,29034778
2020-05-11 03:15:00,3420853.5
2020-05-11 20:45:00,24920756.5
2020-05-12 14:15:00,11214939
2020-05-13 07:45:00,22808765
2020-05-14 01:15:00,40164216
2020-05-14 18:45:00,71591306.5
2020-05-15 12:15:00,70762655
2020-05-16 05:45:00,55997939
2020-05-16 23:15:00,54913608.5
2020-05-17 16:45:00,62135509.5
2020-05-18 10:15:00,58961545
2020-05-19 03:45:00,75140851.5
2020-05-19 21:15:00,82778731
2020-05-20 14:45:00,93001975.5
2020-05-21 08:15:00,67250543.5
2020-05-22 01:45:00,80163786
2020-05-22 19:15:00,90449758
2020-05-23 12:45:00,83252507
2020-05-24 06:15:00,71821293
2020-05-24 23:45:00,68811137.5
2020-05-25 17:15:00,59308460
2020-05-26 10:45:00,57104842.5
2020-05-27 04:15:00,48625677.5
2020-05-27 21:45:00,39832876
2020-05-28 15:15:00,45897469
2020-05-29 08:45:00,28312600
2020-05-30 02:15:00,24346212.5
2020-05-30 19:45:00,5063508
2020-05-31 13:15:00,1373797.5
2020-06-01 06:45:00,2130637.5
2020-06-02 00:15:00,1526700.5
2020-06-02 17:45:00,21119501.5
2020-06-03 11:15:00,14271612
2020-06-04 04:45:00,4773427.5
2020-06-04 22:15:00,6182349.5
2020-06-05 15:45:00,2670541.5
2020-06-06 09:15:00,492684
2020-06-07 02:45:00,225999
2020-06-07 20:15:00,2250509.5
2020-06-08 13:45:00,11924241
2020-06-09 07:15:00,650889
2020-06-10 00:45:00,411495.5
2020-06-10 18:15:00,3637877
2020-06-11 11:45:00,15240861.5
2020-06-12 05:15:00,739804
2020-06-12 22:45:00,15463609.5
2020-06-13 16:15:00,5135148.5
2020-06-14 09:45:00,1220443.5
2020-06-15 03:15:00,778138.5
2020-06-15 20:45:00,16062646.5
2020-06-16 14:15:00,11687072.5
2020-06-17 07:45:00,8271419
2020-06-18 01:15:00,2869136.5
2020-06-18 18:45:00,18411207
2020-06-19 12:15:00,7013353
2020-06-20 05:45:00,519118.5
2020-06-20 23:15:00,543858
2020-06-21 16:45:00,728131.5
2020-06-22 10:15:00,9913311
2020-06-23 03:45:00,27058294
2020-06-23 21:15:00,23456421.5
2020-06-24 14:45:00,18152716.5
2020-06-25 08:15:00,7726598.5
2020-06-26 01:45:00,15454084.5
2020-06-26 19:15:00,1795584
2020-06-27 12:45:00,4928726.5
2020-06-28 06:15:00,522410
2020-06-28 23:45:00,899825
2020-06-29 17:15:00,13084294.5
2020-06-30 10:45:00,4313066
2020-07-01 04:15:00,17404007
2020-07-01 21:45:00,9674397.5
2020-07-02 15:15:00,13531854.5
2020-07-03 08:45:00,717348.5
2020-07-04 02:15:00,632749.5
2020-07-04 19:45:00,5379050
2020-07-05 13:15:00,1554765
2020-07-06 06:45:00,1631189.5
2020-07-07 00:15:00,4011078.5
2020-07-07 17:45:00,10218045
2020-07-08 11:15:00,4508236.5
2020-07-09 04:45:00,4838988.5
2020-07-09 22:15:00,8918784.5
2020-07-10 15:45:00,15238047
2020-07-11 09:15:00,642465.5
2020-07-12 02:45:00,1096271
2020-07-12 20:15:00,1559439.5
2020-07-13 13:45:00,20697168
2020-07-14 07:15:00,22963609
2020-07-15 00:45:00,14707882
2020-07-15 18:15:00,29557175.5
2020-07-16 11:45:00,20785714
2020-07-17 05:15:00,24856926
2020-07-17 22:45:00,52819465.5
2020-07-18 16:15:00,39972680.5
2020-07-19 09:45:00,28725975.5
2020-07-20 03:15:00,25145791.5
2020-07-20 20:45:00,47213575
2020-07-21 14:15:00,52467786.5
2020-07-22 07:45:00,50977153.5
2020-07-23 01:15:00,66267243.5
2020-07-23 18:45:00,78593443.5
2020-07-24 12:15:00,69166444
2020-07-25 05:45:00,48902538
2020-07-25 23:15:00,50686758
2020-07-26 16:45:00,38600779
2020-07-27 10:15:00,30409112.5
2020-07-28 03:45:00,46123653.5
2020-07-28 21:15:00,63131066
2020-07-29 14:45:00,50581848
2020-07-30 08:15:00,48342561.5
2020-07-31 01:45:00,66336268.5
2020-07-31 19:15:00,67971246.5
2020-08-01 12:45:00,62951811
2020-08-02 06:15:00,52496958
2020-08-02 23:45:00,47251483.5
2020-08-03 17:15:00,38050779
2020-08-04 10:45:00,29666090
2020-08-05 04:15:00,31266045
2020-08-05 21:45:00,50529644
2020-08-06 15:15:00,48871713.5
2020-08-07 08:45:00,42434852
2020-08-08 02:15:00,37839449
2020-08-08 19:45:00,34729202.5
2020-08-09 13:15:00,5578804
2020-08-10 06:45:00,3223749.5
2020-08-11 00:15:00,14289554
2020-08-11 17:45:00,18699263
2020-08-12 11:15:00,6515401
2020-08-13 04:45:00,579253
2020-08-13 22:15:00,11661313
2020-08-14 15:45:00,16462786.5
2020-08-15 09:15:00,2983612
2020-08-16 02:45:00,281202
2020-08-16 20:15:00,4113203
2020-08-17 13:45:00,11535257.5
2020-08-18 07:15:00,24109140.5
2020-08-19 00:45:00,29829401.5
2020-08-19 18:15:00,38583866
2020-08-20 11:45:00,19973709
2020-08-21 05:15:00,14157680
2020-08-21 22:45:00,35816091.5
2020-08-22 16:15:00,24359660
2020-08-23 09:45:00,571234.5
2020-08-24 03:15:00,1945567
2020-08-24 20:45:00,32392770.5
2020-08-25 14:15:00,29865390.5
2020-08-26 07:45:00,30513779.5
2020-08-27 01:15:00,37403429.5
2020-08-27 18:45:00,56097199.5
2020-08-28 12:15:00,39852533.5
2020-08-29 05:45:00,25260114.5
2020-08-29 23:15:00,22301283.5
2020-08-30 16:45:00,16199838
2020-08-31 10:15:00,1634166
2020-09-01 03:45:00,17946015.5
2020-09-01 21:15:00,22677197.5
2020-09-02 14:45:00,25897312.5
2020-09-03 08:15:00,27445310
2020-09-04 01:45:00,50967792.5
2020-09-04 19:15:00,65739485
2020-09-05 12:45:00,45740376.5
2020-09-06 06:15:00,29851933.5
2020-09-06 23:45:00,11694472
2020-09-07 17:15:00,2523288.5
2020-09-08 10:45:00,4550933.5
2020-09-09 04:15:00,731935.5
2020-09-09 21:45:00,12760105
2020-09-10 15:15:00,21331671
2020-09-11 08:45:00,14419543.5
2020-09-12 02:15:00,5035548
2020-09-12 19:45:00,720647
2020-09-13 13:15:00,3406810
2020-09-14 06:45:00,478013
2020-09-15 00:15:00,1976021
2020-09-15 17:45:00,20254880
2020-09-16 11:15:00,5647375.5
2020-09-17 04:45:00,254532.5
2020-09-17 22:15:00,2534544
2020-09-18 15:45:00,12732897
2020-09-19 09:15:00,3031333
2020-09-20 02:45:00,676760.5
2020-09-20 20:15:00,1181098.5
2020-09-21 13:45:00,19980611.5
2020-09-22 07:15:00,14654504
2020-09-23 00:45:00,37127935.5
2020-09-23 18:15:00,42936722
2020-09-24 11:45:00,25218344
2020-09-25 05:15:00,24190083.5
2020-09-25 22:45:00,21518322.5
2020-09-26 16:15:00,13583144.5
2020-09-27 09:45:00,1297025
2020-09-28 03:15:00,5858694
2020-09-28 20:45:00,25159723
2020-09-29 14:15:00,13677699
2020-09-30 07:45:00,11286814
2020-10-01 01:15:00,13278812.5
2020-10-01 18:45:00,47982448
2020-10-02 12:15:00,50699551
2020-10-03 05:45:00,34726024
2020-10-03 23:15:00,24617882.5
2020-10-04 16:45:00,1947459.5
2020-10-05 10:15:00,3729260.5
2020-10-06 03:45:00,12399895.5
2020-10-06 21:15:00,27213507
2020-10-07 14:45:00,14363253
2020-10-08 08:15:00,1493609
2020-10-09 01:45:00,7117267.5
2020-10-09 19:15:00,30599489.5
2020-10-10 12:45:00,10132637
2020-10-11 06:15:00,287360
2020-10-11 23:45:00,466027
2020-10-12 17:15:00,26836298.5
2020-10-13 10:45:00,12477999.5
2020-10-14 04:15:00,554376.5
2020-10-14 21:45:00,8747069.5
2020-10-15 15:15:00,12029000.5
2020-10-16 08:45:00,4584853.5
2020-10-17 02:15:00,252175.5
2020-10-17 19:45:00,7145333
2020-10-18 13:15:00,10954307.5
2020-10-19 06:45:00,2794409
2020-10-20 00:15:00,17747968
2020-10-20 17:45:00,24423770
2020-10-21 11:15:00,12115600
2020-10-22 04:45:00,34019453.5
2020-10-22 22:15:00,39951008.5
2020-10-23 15:45:00,50801384
2020-10-24 09:15:00,30693637
2020-10-25 01:45:00,20019279.5
2020-10-25 19:15:00,23695186
2020-10-26 12:45:00,22461369.5
2020-10-27 06:15:00,44648239
2020-10-27 23:45:00,64752398
2020-10-28 17:15:00,70466971
2020-10-29 10:45:00,58020157
2020-10-30 04:15:00,62040406
2020-10-30 21:45:00,71390368
2020-10-31 15:15:00,70019385
2020-11-01 08:45:00,44540553.5
2020-11-02 02:15:00,58005019.5
2020-11-02 19:45:00,77839108.5
2020-11-03 13:15:00,69069861.5
2020-11-04 06:45:00,57038407
2020-11-05 00:15:00,59222304
2020-11-05 17:45:00,81159951
2020-11-06 11:15:00,76388884.5
2020-11-07 04:45:00,59027340.5
2020-11-07 22:15:00,57377100
2020-11-08 15:45:00,28383328
2020-11-09 09:15:00,14745680
2020-11-10 02:45:00,1889182
2020-11-10 20:15:00,12639225
2020-11-11 13:45:00,8828569
2020-11-12 07:15:00,1137755
2020-11-13 00:45:00,1020396.5
2020-11-13 18:15:00,10576930
2020-11-14 11:45:00,3566938
2020-11-15 05:15:00,601713
2020-11-15 22:45:00,11577294
2020-11-16 16:15:00,18690665.5
2020-11-17 09:45:00,5091957.5
2020-11-18 03:15:00,3799979
2020-11-18 20:45:00,9581546.5
2020-11-19 14:15:00,20848831
2020-11-20 07:45:00,3714913.5
2020-11-21 01:15:00,3254083.5
2020-11-21 18:45:00,5881178
2020-11-22 12:15:00,5715257.5
2020-11-23 05:45:00,2593614
2020-11-23 23:15:00,20128980
2020-11-24 16:45:00,39896690
